client_id,name,age,location_id,joined_bank,banking_contact,nationality,occupation,fee_structure,loyalty_classification,estimated_income,superannuation_savings,amount_of_credit_cards,credit_card_balance,bank_loans,bank_deposits,checking_accounts,saving_accounts,foreign_currency_account,business_lending,properties_owned,risk_weighting,brid,genderid,iaid,gender,banking_relationship,investment_advisor
IND48116,Lawrence Gibson,25,2134,2019-06-06,Jonathan Hawkins,African,Dental Hygienist,High,Jade,447928.0644000001,42888.810000000005,1,3074.9334000000003,841124.6151,611852.16708,222491.69712000003,457697.2055040001,33497.7258,347546.2452,3,5,1,2,10,Female,Retail,Lawrence Sanchez
IND28531,Ronald Burns,61,449,2001-08-20,Joshua Little,Australian,Web Designer I,Mid,Gold,309939.20999999996,51303.6,2,10999.170000000002,1198037.8440000003,1457194.61376,691706.3040000001,145258.32384,44952.264,3619311.372,3,4,1,2,11,Female,Retail,Peter Castillo
IND45135,Benjamin Boyd,61,27123,2011-02-22,Shawn Cook,American,Editor,Low,Silver,151227.36119999996,25749.749999999996,1,397.404,455965.0704,212193.81792000003,276609.79835999996,79800.03223920002,13699.1064,796820.2368000001,2,2,1,1,12,Male,Retail,Victor Gutierrez
IND72586,Craig Wagner,48,31328,2016-11-08,Raymond Alexander,Asian,Analog Circuit Design manager,High,Jade,401412.6675,48428.149999999994,2,3172.6485,1511484.732,827446.846095,498247.56324000005,399309.83282519993,51370.224,155806.1085,3,5,2,1,13,Male,Institutional,Daniel Carroll
IND80929,Mary Austin,35,12694,2021-10-20,Joshua Ryan,European,VP Marketing,High,Silver,263452.26239999995,17416.8,1,3107.16,0.0,687595.1328,297957.89087999996,507980.0042208,16429.392,980875.656,2,2,2,1,14,Male,Institutional,Carl Anderson
IND40714,Steven Wilson,21,40567,2004-05-10,James Castillo,European,Senior Editor,Low,Silver,404760.252,41342.340000000004,2,4733.352000000001,1022752.8480000001,425498.0870400001,212749.04352000006,145323.96203519998,64179.71040000001,477400.9344,0,3,3,1,15,Male,Private Bank,Nicholas Ward
IND48405,Joe Lawrence,23,5800,2004-12-19,Dennis Morris,European,Civil Engineer,High,Gold,122608.8909,31945.22,1,226.90890000000005,248995.7649,167320.36442400003,182304.27765600002,54616.363730640005,24666.311300000005,166961.6282,2,2,3,2,1,Female,Private Bank,Victor Dean
IND52634,Willie Price,24,25890,2008-12-10,Douglas Tucker,European,Media Manager I,Mid,Jade,72688.9531,5604.0199999999995,1,2577.2646,44247.1308,47024.477784,16596.874512,24784.66593792,24564.966,362233.8036,1,1,3,2,2,Female,Private Bank,Jeremy Porter
IND18163,Kevin Perez,50,31222,2020-05-18,Frank Brown,European,Nurse,Mid,Gold,96295.6143,23986.83,1,1323.8784,311472.6264,193153.031136,136197.65016000002,60174.598161600006,21291.8472,396610.1802,2,2,3,2,3,Female,Private Bank,Ernest Knight
IND94008,Ruth Cook,20,32556,1996-12-14,Roger Alexander,American,Accountant III,Mid,Jade,127182.6864,10617.09,3,3142.3853999999997,92065.3734,781027.6939079999,183771.222096,567065.4853248,24086.6472,613018.8372,2,1,3,2,4,Female,Private Bank,Eric Shaw
IND53034,Bruce Vasquez,49,28065,1996-05-19,Bruce Porter,European,Senior Quality Engineer,High,Gold,86309.1684,19088.420000000002,1,954.9540000000001,184129.94600000003,136811.3604,39799.66848000001,71888.151192,11832.678000000002,506381.30400000006,2,1,3,1,5,Male,Private Bank,Kevin Kim
IND91806,Joe Lawrence,42,18610,2021-04-04,Steve Diaz,American,Engineer IV,Mid,Gold,39039.1587,35780.3,1,1286.8824,429795.6401,217684.776237,110466.90137400004,253034.18467668004,13282.1604,83301.84370000001,2,2,3,2,6,Female,Private Bank,Victor Rogers
IND25702,Christopher Cox,76,15463,2015-12-06,Patrick Graham,American,Administrative Assistant IV,Mid,Silver,302021.94419999997,5907.2,3,825.5169999999999,1259346.4114,462110.268004,75017.90065,137282.7581895,23172.426199999998,2366879.6997999996,1,2,4,1,7,Male,Commercial,Eugene Cunningham
IND67912,Russell Lawson,66,29994,2003-08-21,Anthony Torres,European,Internal Auditor,Mid,Silver,274381.44269999996,26955.98,1,4251.7244,665570.3168,1124343.3136,488444.2263999999,424485.68052799994,47412.8722,1827431.0459999999,2,2,4,2,8,Female,Commercial,Joe Carroll
IND76171,Jacqueline Williamson,42,22631,1996-06-17,Adam Hernandez,European,Software Test Engineer III,Mid,Silver,122710.89600000002,20009.16,1,4783.5468,763332.6060000001,129332.33755200003,48804.65568000001,76867.332696,14130.2664,334266.1452,2,2,1,2,9,Female,Retail,Steve Sanchez
IND34798,Craig Myers,29,41743,2020-02-14,Victor Martinez,European,VP Accounting,High,Jade,120617.6745,15025.679999999998,1,1932.4284000000002,575222.3166,588831.435981,455869.498824,122324.98218443998,16839.3519,970188.1085999999,2,1,2,1,10,Male,Institutional,Lawrence Sanchez
IND93920,Paul Riley,22,23157,2016-11-11,Bobby Burton,European,Statistician I,Mid,Jade,108847.4742,7393.47,1,2935.2284999999997,129402.6672,257681.31143399997,177419.91934799997,294010.1520624,18533.7825,640916.3982,3,2,3,2,11,Female,Private Bank,Peter Castillo
IND18628,Patrick Ruiz,36,3323,2021-01-29,Joshua Little,Asian,Accountant II,High,Platinum,93309.597,22124.7,2,937.3129,695931.2574,858197.3971860002,319474.943478,168820.58287710004,30101.037200000002,935708.8081,3,1,4,2,12,Female,Commercial,Victor Gutierrez
IND42134,Ann Henderson,35,37517,2006-11-27,Paul Holmes,American,Biostatistician III,Low,Silver,131076.39239999998,13731.44,1,6092.0574,256672.8554,325915.33975199994,109714.074768,159730.785324,53942.10019999999,1750716.4866,2,3,1,2,13,Female,Retail,Daniel Carroll
IND92265,George Nguyen,84,29835,2001-04-21,Benjamin Kim,Asian,Information Systems Manager,Mid,Jade,83441.31760000001,2173.28,1,862.3454,322636.1082000001,198962.54646800002,37398.9749,133514.34039300002,1917.3280000000004,432785.24520000006,1,1,1,2,14,Female,Retail,Carl Anderson
IND77317,Michael Perkins,48,14844,2021-08-04,Frank Brown,European,Programmer Analyst II,Mid,Platinum,359386.36799999996,4756.08,1,2420.8736,1546378.4144,1190649.746432,872458.8659199999,163201.12903680003,75357.4048,168061.1712,2,3,1,2,15,Female,Retail,Nicholas Ward
IND60176,Eugene Ryan,25,41105,2011-07-31,Joshua Bennett,Asian,Accounting Assistant IV,Mid,Jade,113118.5748,12160.5,2,1536.5394,641964.6618,1029868.1335799999,340871.84702999995,349792.5357927001,6328.9116,433718.3532,3,1,2,1,16,Male,Institutional,Fred Bryant
IND51597,Janet Gordon,20,26593,2008-07-10,Jesse Evans,European,Programmer Analyst IV,Low,Platinum,110102.322,12255.54,1,1513.5120000000002,37756.8048,136175.34902400002,151887.88929599998,91289.85898032002,5837.4888,469924.5408,1,2,2,1,17,Male,Institutional,Ryan Taylor
IND33238,Ruby Oliver,79,26406,2004-08-07,Anthony Torres,European,Health Coach IV,Low,Jade,343198.6635,27522.88,1,4049.9305,140800.99109999998,758995.412098,582243.055856,306509.38011848,11408.9437,637394.9813,0,3,3,2,18,Female,Private Bank,Sean Vasquez
IND18364,Peter Riley,24,14468,2021-06-04,Stephen Payne,European,Computer Systems Analyst IV,Mid,Gold,139310.3199,37632.9,3,2109.0539999999996,252780.62279999998,94179.54310799997,113664.96581999998,26792.45622900001,10164.2796,303349.11179999996,2,2,3,1,19,Male,Private Bank,Nicholas Morrison
IND92467,Philip Hanson,32,41694,2017-01-30,Jonathan Hawkins,Asian,Speech Pathologist,Mid,Silver,89269.82999999999,18376.2,3,329.2169999999999,32037.077999999998,199933.90682999996,199933.90683,152113.64944229997,1727.5199999999998,154043.361,3,1,3,2,20,Female,Private Bank,Jack Phillips
IND60476,Carolyn Ross,76,37286,2011-03-08,Gregory Simmons,European,Statistician IV,Low,Silver,75161.90639999999,13911.24,2,2286.7572,557461.2707999999,25563.149808,16645.771968,11901.726957119998,18131.5176,491968.84799999994,3,1,3,2,21,Female,Private Bank,Juan Ramirez
IND61025,Pamela Bailey,40,11151,2000-08-10,Mark Montgomery,Asian,Paralegal,Mid,Gold,124589.3747,23297.54,1,468.2048,124046.98879999999,346256.74854400003,400359.3655039999,129413.45976832004,22425.8496,717391.36,0,2,3,1,22,Male,Private Bank,Gregory Boyd
IND55955,Shirley Chavez,43,20600,1999-04-14,Gregory Simmons,American,Editor,Mid,Silver,435632.1697000001,37078.86,1,3008.915,424214.245,71187.935,76882.9698,56978.823174000005,10069.15,961426.375,0,4,3,2,1,Female,Private Bank,Victor Dean
IND75964,Daniel Harris,71,22925,2018-09-10,Phillip Peters,European,Programmer Analyst IV,High,Silver,88221.815,12126.95,1,5284.592500000001,918742.143,542037.0017700002,348097.1571,156643.72069500008,15380.772,1451850.5155000002,3,2,3,2,2,Female,Private Bank,Jeremy Porter
IND17939,Ryan Gray,29,18807,2001-04-17,Anthony Berry,Asian,Civil Engineer,High,Jade,48788.1453,30341.940000000002,1,872.3244000000001,1099020.4812,1385972.0032320002,511219.18152,337404.6598032,53970.2502,536373.732,1,2,4,1,3,Male,Commercial,Ernest Knight
IND49363,Phillip Morales,66,41568,2021-08-23,Phillip Peters,European,Administrative Officer,High,Silver,324199.8375,27648.39,1,365.057,557907.8890000001,507996.3812000002,369451.9136000001,74814.01250399997,12758.361000000003,359677.70300000004,3,3,4,1,4,Male,Commercial,Eric Shaw
IND93355,Henry Wood,61,15256,2003-08-07,Joshua Bennett,European,Health Coach III,Mid,Jade,282658.4893,30651.239999999998,1,10127.2827,436116.46859999996,989380.390482,512232.4007459999,227346.9833448,57308.33609999999,588222.3054,1,2,1,2,8,Female,Retail,Joe Carroll
IND65845,Norma Austin,24,8942,1999-01-01,Bruce Porter,African,Administrative Officer,High,Silver,274736.5632,45424.799999999996,2,641.8728,702014.7096,147575.12918399996,105053.48179199998,139270.90157567998,30227.9184,865724.1336,0,2,2,2,9,Female,Institutional,Steve Sanchez
IND26284,Kathryn Johnson,23,31544,2005-06-07,Ernest Rivera,Asian,Systems Administrator IV,Mid,Gold,147339.8622,27029.67,1,3638.1464999999994,245108.44359999997,149314.45024599996,121975.18470799999,53879.38331412,4424.421799999999,959192.1932,0,2,3,2,10,Female,Private Bank,Lawrence Sanchez
IND24774,Dennis Berry,48,15098,2021-11-01,Raymond Alexander,Asian,Budget/Accounting Analyst I,High,Jade,81683.4375,23580.899999999998,2,2171.3125,418824.875,959454.453125,644753.3925,73686.10199999998,37787.75,742030.1875,1,1,4,2,11,Female,Commercial,Peter Castillo
IND12731,Rachel Adams,26,26908,2002-01-04,Frank Brown,Asian,Senior Financial Analyst,High,Jade,76005.2996,40640.6,2,5570.9,495739.92,606032.72,399981.5952,103025.56239999998,30266.719999999998,172313.94,0,2,1,2,12,Female,Retail,Victor Gutierrez
IND93115,Adam Robertson,70,14612,2003-12-15,Paul Larson,European,Software Test Engineer II,Low,Gold,206026.56,3094.2,2,2470.8179999999998,818737.3439999999,630729.9027600001,411037.46472,357177.3831360001,23541.924,256471.12199999997,3,2,1,2,13,Female,Retail,Daniel Carroll
IND85411,Jack Morrison,85,33602,1996-10-29,Jeremy Vasquez,Asian,Product Engineer,High,Jade,288440.80649999995,5937.12,1,1909.7694000000001,397326.4218,265216.000896,168773.81875200002,263367.52573824005,15873.9966,654569.8236,2,2,1,1,14,Male,Retail,Carl Anderson
IND58620,Raymond Collins,37,5929,2006-09-23,Roy Rice,Asian,Staff Scientist,Mid,Platinum,57825.3168,47025.14,2,3151.3856,627597.9264,972403.539968,395038.93811200006,328186.1947392,73866.70079999999,1634407.296,2,2,2,2,15,Female,Institutional,Nicholas Ward
IND86466,John Hart,31,30879,2002-12-10,Raymond Alexander,African,Systems Administrator IV,High,Jade,412837.035,62194.6,1,7104.708,927808.2945,1251565.579305,441729.02799,428967.9671813999,104897.6415,958339.0619999999,0,5,2,2,1,Female,Institutional,Victor Dean
IND67594,Christina Alvarez,85,40787,2016-11-03,Todd Roberts,European,Data Coordiator,Low,Jade,130272.5226,20605.37,3,1928.394,230291.8668,124809.29064000002,82050.55217999998,32508.19764540001,34351.0956,985553.2440000001,0,1,3,2,2,Female,Private Bank,Jeremy Porter
IND34060,Rebecca Perkins,37,25142,1999-12-22,Jason Duncan,European,Assistant Professor,High,Gold,360800.2112,18238.48,1,526.4216,338782.79079999996,34504.45174399999,45616.054848,8748.92539136,27404.414399999998,520344.8832,2,3,3,2,3,Female,Private Bank,Ernest Knight
IND93556,Jonathan Hanson,71,5443,2015-05-14,Jason Duncan,Asian,Dental Hygienist,High,Silver,35234.55,15378.9,3,3792.0660000000003,144620.706,441638.95272000006,115353.45779999999,257073.42024000004,23225.952,387030.324,0,1,3,2,4,Female,Private Bank,Eric Shaw
IND98512,Christine Graham,72,34042,2011-08-17,Joshua Little,European,Account Representative I,High,Gold,95828.93810000001,9459.789999999999,2,1871.164,312519.5158,267545.78299599997,93925.64722199999,236464.93246072,2184.5317999999997,824674.1448,0,1,3,1,5,Male,Private Bank,Kevin Kim
IND52571,Katherine Young,35,37025,2003-02-25,Benjamin Kim,African,Health Coach II,High,Gold,146788.5,39834.5,1,2397.235,122986.185,640602.9080500001,367870.9769,223767.03560399998,27457.355,1002791.63,3,2,3,1,6,Male,Private Bank,Victor Rogers
IND37643,Jeremy Freeman,56,30085,2010-10-13,Jeremy Vasquez,Australian,Help Desk Operator,High,Jade,70386.82200000001,49752.78,1,4733.414400000001,1229595.6816,325521.1914240001,190930.69881600002,86670.01721664,39190.008,1637999.5632,3,2,3,1,7,Male,Private Bank,Eugene Cunningham
IND54218,Joseph Butler,19,20483,2020-07-23,Donald Reynolds,Australian,Administrative Assistant II,Mid,Jade,54632.704000000005,6161.400000000001,1,833.7476000000001,60365.8608,90680.459548,34781.54612800001,76916.90486591999,6030.4132,412083.0728,3,1,3,1,8,Male,Private Bank,Joe Carroll
IND61793,Brian Smith,26,40266,2020-09-07,Shawn Cook,European,Staff Accountant III,Mid,Jade,390608.45999999996,51660.0,2,6590.61,1303392.78,81313.25112,54839.16936,36534.232828800006,35486.352,1703047.68,2,4,4,2,9,Female,Commercial,Steve Sanchez
IND36608,Kimberly Schmidt,34,5278,2016-11-28,Anthony Torres,European,Account Representative I,High,Silver,209330.6866,12650.789999999999,1,2424.3839999999996,469557.504,185097.76559999996,157333.10075999997,105814.22266799999,62.586,187166.54399999997,2,2,4,1,10,Male,Commercial,Lawrence Sanchez
IND48488,Carol Warren,75,1920,2005-07-19,Donald Reynolds,Asian,Mechanical Systems Engineer,High,Jade,112683.7344,5161.2,2,5247.151,832861.832,1070053.5823999997,716470.65952,173348.68034879997,26418.788999999997,1165504.967,1,2,1,2,11,Female,Retail,Peter Castillo
IND67225,Jean Austin,68,8973,2020-12-21,Shawn Long,European,Registered Nurse,Low,Silver,231396.2784,40382.64,2,757.4112,113522.57280000001,569570.5589760001,577946.596608,251867.45159424003,6840.2016,1228111.1712,1,2,2,2,12,Female,Institutional,Victor Gutierrez
IND82919,John Simpson,62,26692,2015-06-28,Jerry Green,Asian,Staff Accountant III,Mid,Jade,49986.846,19271.46,1,3557.9856,181563.1792,94786.28556799999,28061.729280000007,38070.4127232,14690.7696,191065.76320000002,2,1,3,2,13,Female,Private Bank,Daniel Carroll
IND77016,Heather Phillips,83,27671,2013-03-13,Bobby Burton,Australian,Automation Specialist III,High,Jade,179434.36800000002,4757.76,3,3449.0879999999997,391545.216,224823.62879999998,284776.59648,95325.2186112,9890.304,730708.2239999999,0,2,4,2,14,Female,Commercial,Carl Anderson
IND75034,Doris James,30,569,2011-05-30,Anthony Simpson,American,VP Product Management,High,Jade,111485.59999999999,15780.76,2,1768.3182000000002,109518.6906,386551.75363199995,206941.84790400002,190855.04765184002,42470.604,810263.1636,1,2,1,2,15,Female,Retail,Nicholas Ward
IND90860,Anna Welch,51,43235,2000-01-20,Shawn Wallace,European,Business Systems Development Analyst,High,Gold,131121.98939999996,33075.99,1,4267.352,738628.08,628660.1984000001,487211.65376,352364.0412032,10644.071999999998,968501.5199999999,1,2,1,1,16,Male,Retail,Fred Bryant
IND73867,Jack Harris,32,17602,2019-09-25,Samuel Fowler,European,Accountant II,Low,Jade,224722.41000000003,19388.050000000003,2,690.58,1398446.984,378083.17096,191631.19624,69349.77615280001,75949.346,1531982.6720000003,1,2,1,2,17,Female,Retail,Ryan Taylor
IND27930,Joshua Porter,22,1542,1995-06-26,Ernest Rivera,African,Teacher,High,Silver,82651.2444,9350.640000000001,1,1039.5945000000002,172491.88950000002,780674.5805040001,223049.88014400002,229271.79785328003,2813.1894000000007,285502.455,2,1,2,1,18,Male,Institutional,Sean Vasquez
IND35620,Anna Duncan,58,33139,2019-08-30,Ernest Rivera,Asian,Marketing Assistant,High,Gold,21090.7648,4114.320000000001,2,1386.5600000000002,149157.79200000002,60794.496000000014,27357.523200000003,34044.91776000001,19680.192000000003,427414.1760000001,2,1,2,2,19,Female,Institutional,Nicholas Morrison
IND91353,Mark Garza,31,7074,2007-06-21,Victor Martinez,American,Human Resources Assistant I,High,Platinum,337249.3575,19296.7,1,2617.082,484229.734,678377.588,196948.332,413153.83424,52707.378,1545597.194,1,4,3,1,20,Male,Private Bank,Jack Phillips
IND97689,Paula Ray,57,39015,2018-06-21,Roger Alexander,European,Structural Engineer,High,Jade,107655.51809999999,38404.02,1,1045.1843999999999,624915.3221999999,405753.40400399995,171664.901694,428694.0772303799,1194.2658000000001,655845.6762,0,2,3,2,21,Female,Private Bank,Juan Ramirez
IND77331,Rebecca Murray,64,35870,2005-10-23,Victor Ramos,Asian,Programmer Analyst IV,Mid,Jade,224839.07180000003,4873.51,2,3693.3764,816590.4204,469279.7435219999,373833.01602599997,446849.7625604401,25010.459899999998,490030.50619999995,0,3,3,1,22,Male,Private Bank,Gregory Boyd
IND71401,Michelle Rose,82,35626,2015-03-20,Phillip Peters,European,Research Associate,High,Silver,84089.46780000001,8018.400000000001,1,1815.0327000000002,237269.0697,28379.405652,33734.010492,20010.158287079998,602.7372,243516.7839,2,1,3,1,1,Male,Private Bank,Victor Dean
IND66104,George Thomas,84,41002,2002-09-08,Chris Armstrong,European,Quality Control Specialist,Low,Platinum,246327.375,28068.0,1,2661.5625,878592.9375,74747.863125,46607.491125,39677.92451999999,48436.6125,462837.75,0,3,3,1,2,Male,Private Bank,Jeremy Porter
IND36471,Carlos Martin,24,40756,2012-01-04,James Castillo,European,Environmental Specialist,Mid,Jade,157380.496,4309.76,1,691.7404000000001,1017636.3288000001,1236148.3372680002,658677.581172,170534.33265959998,46020.327600000004,1144712.1036,2,2,3,1,3,Male,Private Bank,Ernest Knight
IND81572,Christopher West,19,34514,2012-06-21,Adam Hernandez,American,Automation Specialist II,High,Jade,94278.1875,19980.75,2,628.53,135261.87,908877.7007999999,376851.72959999996,797373.924336,24220.545,1013471.415,2,3,3,2,4,Female,Private Bank,Eric Shaw
IND94055,Joan Bishop,48,38941,2012-11-29,Paul Holmes,Asian,Administrative Assistant IV,High,Gold,439472.865,36385.95,2,917.32,858150.922,329460.18088,173400.0952,312120.17136,16741.09,535785.294,0,4,4,1,8,Male,Commercial,Joe Carroll
IND88778,Albert Bryant,17,785,2018-01-25,James Castillo,European,Structural Analysis Engineer,High,Jade,309468.8025,24993.15,1,1974.3555000000001,801630.5115,822290.1165700001,590771.54006,240779.31957040002,60404.968,1488976.7035,1,2,4,1,9,Male,Commercial,Steve Sanchez
IND68221,Paula Perkins,61,2845,2001-12-15,Victor Ramos,Asian,Programmer I,Mid,Jade,384142.6688,34698.56,1,4193.4672,572900.8896000001,270551.97561600007,145681.833024,197156.08069248003,47953.3704,193773.2784,1,3,1,2,10,Female,Retail,Lawrence Sanchez
IND58681,Andrew Williams,73,27591,1995-11-06,Shawn Cook,European,Software Test Engineer II,Mid,Silver,107365.6155,14408.16,3,2695.3992,172396.97280000002,137641.65948,74358.13788,75465.59950800001,9218.4417,402594.3792,2,1,2,2,11,Female,Institutional,Peter Castillo
